index,Year,Country,Spending (2020 USD),Percent of GDP,Percent of Government Spending,Spending per Capita
340,1988,Bangladesh,822.9250359687328,0.0124638809717464,0.1033377376123912,3.381292512455834
341,1989,Bangladesh,900.3811344701552,0.0129086180130769,0.1045006222324228,3.7618167262142888
342,1990,Bangladesh,894.9893335733836,0.0122316502629369,0.1028200637628951,3.6155491699229616
343,1991,Bangladesh,911.6137071396068,0.0121442280200769,0.1042656030116021,3.614808000570634
344,1992,Bangladesh,1049.0755933115593,0.013605031498535,0.1158163181914918,3.960990748438297
345,1993,Bangladesh,1139.267819876634,0.0142939051496522,0.1115832047971829,4.268603568024406
346,1994,Bangladesh,1277.6551641039634,0.0152902366386598,0.1182607833887408,4.855661109696843
347,1995,Bangladesh,1314.331622313169,0.0156669314074255,0.1144235785185626,5.384172579043364
348,1996,Bangladesh,1372.6551456599452,0.015390735944898,0.1198727589718438,5.431014405718757
349,1997,Bangladesh,1460.9580671074627,0.0157166792587459,0.1226546848406845,5.675012058715433
350,1998,Bangladesh,1481.7983550114047,0.0156753519839216,0.1232689190096255,5.718686373443505
351,1999,Bangladesh,1536.0413316607387,0.015848343910461,0.1415816219472304,5.890347261021224
352,2000,Bangladesh,1603.759092602256,0.0135711918124019,0.1230969709568163,5.802990490260582
353,2001,Bangladesh,1602.4903658438366,0.0128842277551654,0.105139681996053,5.423069554020531
354,2002,Bangladesh,1554.6834026489078,0.0118576438785781,0.1012357234416198,5.1466368885378815
355,2003,Bangladesh,1559.5015604654473,0.0113828694171387,0.0987597269802709,5.337430685358825
356,2004,Bangladesh,1589.0575332487856,0.0112350586299566,0.1010515122162469,5.625692846633723
357,2005,Bangladesh,1610.8739173772626,0.0109089436952842,0.094792202730881,5.564585202243689
358,2006,Bangladesh,1733.865367177474,0.0110823877446277,0.0977435613164746,5.887573852284179
359,2007,Bangladesh,1824.6840527527668,0.0111448018568293,0.1035751511032626,6.683472757602847
360,2008,Bangladesh,1802.7922222310035,0.010595298926466,0.0813035028848964,7.13784800309598
361,2009,Bangladesh,2103.28509979618,0.0115673093933701,0.097293875642094,8.626288549613733
362,2010,Bangladesh,2532.7154394461804,0.0132083739648164,0.1117228305407727,11.00880966265564
363,2011,Bangladesh,2684.226864691668,0.0135551777727899,0.1045518401847032,12.0687585954162
364,2012,Bangladesh,2823.761678766231,0.0132441949149985,0.0994524039858113,12.075182948875453
365,2013,Bangladesh,2813.968476680822,0.0125819752209315,0.0913185583548849,13.40649164950698
366,2014,Bangladesh,3007.725908856881,0.0127941246310601,0.0972598843020906,15.24745836840946
367,2015,Bangladesh,3397.758768749331,0.0135096994738671,0.1051397839158661,18.01711064506032
368,2016,Bangladesh,3734.296412829208,0.0137232148233046,0.109209238850551,20.50775435436284
369,2017,Bangladesh,3638.492704377637,0.012402561259073,0.0978248454716474,20.45297453960349
370,2018,Bangladesh,4006.066846226616,0.0126399978490041,0.0946240768530514,22.615514029735262
371,2019,Bangladesh,4574.093808499564,0.0134890669342171,0.0937446545601229,26.67039911949125
372,2020,Bangladesh,4558.171467634719,0.0130186286205006,0.0920443402513328,27.677449420633547
373,2021,Bangladesh,4637.857194915843,0.0126977671903005,0.0856491342965228,29.359642851198554
374,1988,Belarus,,,,
375,1989,Belarus,,,,
376,1990,Belarus,,,,
377,1991,Belarus,,,,
378,1992,Belarus,229.75239454472248,0.0162249864791779,,
379,1993,Belarus,326.4628464101184,0.0279097146104818,,
380,1994,Belarus,327.85349334028103,0.0362160825483892,,
381,1995,Belarus,129.36456044430662,0.0169946376942909,,17.769565086104965
382,1996,Belarus,99.29941651286576,0.01260692559907,,18.198667451957164
383,1997,Belarus,162.52011385234707,0.0176896655126352,,24.915989552255724
384,1998,Belarus,152.09337540227392,0.0149509870243434,,22.827089998826946
385,1999,Belarus,152.20600442889898,0.0136676073838588,,16.71743740969041
386,2000,Belarus,168.55342573933962,0.0134698415075764,,14.214566930043594
387,2001,Belarus,210.00531177521745,0.0143829074692243,0.3280212483399734,18.11210291780845
388,2002,Belarus,218.31577996834653,0.0140024580052511,0.3093829247675401,20.96903728454789
389,2003,Belarus,220.6682925416704,0.0129906390002338,0.2885783718104496,23.924357933431143
390,2004,Belarus,267.0766328138708,0.0135822231382832,0.2984615384615385,32.68316707467212
391,2005,Belarus,347.5699044312372,0.0149845313530186,0.3221010901883052,47.34198580909264
392,2006,Belarus,451.4448668164658,0.0170941249195756,0.3502196950116309,66.38974867179247
393,2007,Belarus,492.5638045127392,0.0164976591437478,0.324493927125506,78.78317308275649
394,2008,Belarus,504.7782446481672,0.0145349285157345,0.2342896174863388,93.41241118542048
395,2009,Belarus,446.9213434149133,0.0137257698145111,0.2567714713488498,71.60251299428569
396,2010,Belarus,502.8108651710182,0.013413834329232,0.3026604897418928,81.48808893796338
397,2011,Belarus,539.9035976728624,0.0122449510976582,0.3038933764135702,80.32685621671766
398,2012,Belarus,606.712989060122,0.0122921872178112,0.3160581744764767,85.74102823016918
399,2013,Belarus,649.2988149017693,0.0127079665150065,0.3113683922113031,101.84652910715174
400,2014,Belarus,659.4121185732088,0.0126884247027802,0.3267156643446028,106.02347843651565
401,2015,Belarus,642.2543544836911,0.0125748235926646,0.3010517907069631,75.21017544812713
402,2016,Belarus,604.5526672120582,0.0125351504491885,0.3081184632908771,62.69133298399535
403,2017,Belarus,580.6909039355953,0.0114628901484847,0.2936055805842174,66.20505999130697
404,2018,Belarus,660.5826235833708,0.0118226172889567,0.3124017627616599,75.07810392307097
405,2019,Belarus,699.8836840019163,0.0120086453042741,0.3214874719335545,81.85707032546092
406,2020,Belarus,707.4180327868854,0.0117416976177843,0.303026579122924,74.86697351961955
407,2021,Belarus,726.5622434607944,0.0115580570841938,0.299984508613211,80.77689548360479
408,1988,Belgium,8061.691440218578,0.0262874841616218,0.0463837239631851,411.401677709592
409,1989,Belgium,7936.757840576734,0.0246085432355232,0.0447021780917227,388.85100257845744
410,1990,Belgium,7786.61512314626,0.0235544045891723,0.0427959644497836,464.1075487962184
411,1991,Belgium,7676.516173069775,0.0228769284712482,0.0406261999398084,460.6535258493415
412,1992,Belgium,6303.251858471611,0.0183233253009366,0.0323730396735657,409.932338977298
413,1993,Belgium,5985.638294890318,0.0173596589343318,0.030054445442299,370.1989179658436
414,1994,Belgium,5952.896481966212,0.0167714315012305,0.0303095725656254,388.3518917716335
415,1995,Belgium,5831.328802557227,0.0156575215144641,0.0293406851243547,436.7774233860904
416,1996,Belgium,5720.406323179549,0.0154010265143451,0.028638154885472,415.54329620052965
417,1997,Belgium,5648.470453871048,0.0147697579587888,0.0282523348322379,360.33796839555055
418,1998,Belgium,5646.906891305294,0.0146391926511004,0.0278141449588338,357.9455322104331
419,1999,Belgium,5720.484955757192,0.0138583555922091,0.0276042432860949,350.8968814843243
420,2000,Belgium,5720.082566494374,0.013412102764288,0.0273463038706315,310.3292387758987
421,2001,Belgium,5468.608735150601,0.0127650416647227,0.0259930895523531,294.2179931891049
422,2002,Belgium,5302.710591285699,0.0121571220776463,0.0245226012730632,303.6320324802739
423,2003,Belgium,5360.254569077102,0.0121498815616525,0.0239228116618482,371.98366180250014
424,2004,Belgium,5248.615310436348,0.0114927213880448,0.0234513757958302,406.7427016046918
425,2005,Belgium,5057.491827914217,0.0109156005763437,0.0211453306134633,400.8935851984542
426,2006,Belgium,5018.18070693546,0.0105123918569065,0.0216466316605626,405.678062056202
427,2007,Belgium,5414.853138312055,0.0109453530115676,0.0226102797969689,482.70517607654233
428,2008,Belgium,5903.286608643935,0.0121389831666929,0.0240650843509762,584.0821582901175
429,2009,Belgium,5560.120533240212,0.0116003992188796,0.0213561075511733,517.5570960200348
430,2010,Belgium,5325.349223636716,0.0108463286136283,0.0202398110950964,479.4515507219021
431,2011,Belgium,5138.474929439695,0.0104350679479607,0.0190259081312191,499.30733287330673
432,2012,Belgium,5081.212349630552,0.0104175649000309,0.0184454979780102,466.30562324975216
433,2013,Belgium,4951.577149764728,0.0100895947872123,0.0179797704903161,471.8634465525177
434,2014,Belgium,4871.308600182171,0.0097095979114811,0.0174633706581454,462.6599514253565
435,2015,Belgium,4690.606097930377,0.0090928420206891,0.0169264376750606,372.2592815665064
436,2016,Belgium,4671.438055206691,0.0089470623618152,0.0168438746164385,374.80091197958734
437,2017,Belgium,4674.401106163915,0.0088368059496021,0.0169812624424032,388.16185604127736
438,2018,Belgium,4776.51177700568,0.0089139954968095,0.0170635696719776,421.5403290244853
439,2019,Belgium,4883.396390514401,0.0088938718719459,0.0171410030592379,412.61770524749744
440,2020,Belgium,5442.83597401117,0.0104510269255661,0.0176479936725936,469.6148381372881
441,2021,Belgium,5943.079940140176,0.0108180778052549,0.0191103329000655,542.597558166621
442,1988,Belize,,,,
443,1989,Belize,7.363125445941602,0.0119933223186011,,23.799863387978142
444,1990,Belize,7.822669364992424,0.0117630735076467,,25.3656914893617
445,1991,Belize,7.705110719726501,0.0109405339805825,,24.779450261780102
446,1992,Belize,8.413912267056343,0.0102154714795869,,27.278994845360824
447,1993,Belize,9.605194240989531,0.0109549231593995,,30.9614898989899
448,1994,Belize,12.066859821853583,0.0136043657969516,,39.10581683168317
449,1995,Belize,11.95586351479005,0.0129885080645161,,38.90277777777778
450,1996,Belize,11.112743116684314,0.0124214486199906,0.0468580882352941,37.22371495327104
451,1997,Belize,12.973386384256758,0.014356662591687,0.0539942528735632,42.31981981981982
452,1998,Belize,,,,
453,1999,Belize,,,,
454,2000,Belize,9.970389301257905,0.0085525208821585,0.0270061669829222,28.81022267206477
455,2001,Belize,10.326067042977808,0.0085503957102712,0.0246028465346534,29.23397058823529
456,2002,Belize,10.612857354386946,0.0083962656157846,0.025421875,29.885257633587788
457,2003,Belize,11.295832633885768,0.0086355581360125,0.0261936447166921,31.79265799256505
458,2004,Belize,12.156464062833995,0.0089673866805312,0.0287024205748865,34.246028880866426
459,2005,Belize,13.242540776484008,0.0096131417160294,0.0344403938906752,37.71465669014084
460,2006,Belize,14.568352633222782,0.0100891515051952,0.0380869379844961,42.20975085910653
461,2007,Belize,15.949345161651523,0.0106614040525357,0.0354158944658944,46.01697324414716
462,2008,Belize,20.39330834813627,0.0136760585248237,0.0492572039473684,60.96982899022801
463,2009,Belize,19.023348525466112,0.0131081676671687,0.0443895565552699,54.81757936507937
464,2010,Belize,16.743146999198117,0.0111367138699717,0.037730012300123,47.63121118012423
465,2011,Belize,16.548814954649252,0.0105532911847927,0.0356445086705202,46.715909090909086
466,2012,Belize,16.14229490575668,0.0099935170394842,0.0345104875283446,45.02699704142012
467,2013,Belize,18.76158814311136,0.0112566309127504,0.0376272486772486,51.38403179190752
468,2014,Belize,20.76827170314402,0.0119778950374248,0.0374729539040451,56.42174220963173
469,2015,Belize,20.739240254232808,0.0114385616079602,0.0321920408163265,54.619459833795005
470,2016,Belize,22.68732338936923,0.0122319223222863,0.0352768277822908,59.00241168478261
471,2017,Belize,23.825912003166064,0.0125536491469368,0.0367132961783439,61.31901595744681
472,2018,Belize,23.8110296751694,0.0124738793456678,0.037891497564935,60.94298302872063
473,2019,Belize,24.62124448774688,0.0132910465766311,0.0371764840182648,62.628076923076925
474,2020,Belize,26.6992,0.0171570058869245,0.0406690022848438,67.08341708542713
475,2021,Belize,21.16105722599418,0.0125358390339972,0.0328817633760361,53.86925925925926
476,1988,Benin,61.143074565926526,0.0156409120470207,,7.90318623304273
477,1989,Benin,50.68433887753751,0.0130789606118489,0.1046518314070496,5.918242818296888
478,1990,Benin,49.21764504553797,0.0122515712126056,0.092393439910657,6.592465242379861
479,1991,Benin,,,,
480,1992,Benin,,,,
481,1993,Benin,,,,
482,1994,Benin,,,,
483,1995,Benin,,,,
484,1996,Benin,,,,
485,1997,Benin,,,,
486,1998,Benin,,,,
487,1999,Benin,30.51274069625587,0.0048538923049763,0.0451693542418735,2.6775411747777857
488,2000,Benin,27.51945934263096,0.0041285230240838,0.0263947317946422,2.111313014177441
489,2001,Benin,24.64700355473401,0.0035797112730621,0.0231734513060983,1.852838154903493
490,2002,Benin,45.33969016667096,0.0062281945820977,0.0407497852552427,3.56414635235346
491,2003,Benin,49.49482449316336,0.0064722322680875,0.0472911857539925,4.593012471709176
492,2004,Benin,53.94160750531388,0.0067614985043211,0.050611664622052,5.391029463263201
493,2005,Benin,54.69530127933829,0.0068097068499347,0.0481642006879141,5.600855620156233
494,2006,Benin,54.67546588967697,0.0066572332394775,0.0511865555783386,5.693821458707391
495,2007,Benin,,,,
496,2008,Benin,59.23936617500319,0.0066395897962646,0.0456347519405476,7.442175590417165
497,2009,Benin,,,,
498,2010,Benin,,,,
499,2011,Benin,,,,
500,2012,Benin,72.19592760547651,0.0070205615778774,0.0493158026676348,8.040198483011427
501,2013,Benin,76.48510443953174,0.0068723968349625,0.0461419672643869,8.596017755028242
502,2014,Benin,83.21877625706372,0.0070092494879796,0.0492756978294513,9.03963314747947
503,2015,Benin,97.09664461504904,0.0079848470490941,0.0439874470003551,8.59456182778062
504,2016,Benin,85.90642601711693,0.0067359672701681,0.0436612654892149,7.319864611116576
505,2017,Benin,121.46271901452572,0.0092061312442598,0.0517635578392842,10.393090144692607
506,2018,Benin,89.1118950367945,0.0063285754014759,0.0382293194898995,7.854804178892832
507,2019,Benin,71.29853411344405,0.0047293484122412,0.0324162891223373,5.771747335635774
508,2020,Benin,71.81781847880863,0.0047063491684139,0.0240555088622801,5.924096220309216
509,2021,Benin,91.63598410902468,0.0056062137436351,0.0300399791876976,7.8246316609015505
510,1988,Bolivia,242.62551172334523,0.0202098131957808,0.084282955031652,14.1211172746951
511,1989,Bolivia,264.04751868629086,0.0215628869950008,0.0883535466476889,15.130318767224658
512,1990,Bolivia,358.1782391313872,0.0281588331884607,0.1236450602253961,19.96578696514352
513,1991,Bolivia,348.8249891038729,0.026883248571772,0.1111830955469087,20.488369720062185
514,1992,Bolivia,333.896354654733,0.0250611883346961,0.0992439287641662,19.751698130064884
515,1993,Bolivia,261.38655050887814,0.0191634980988593,0.0705054151624548,15.027638177321592
516,1994,Bolivia,321.4943063261816,0.0225030123424626,0.0840746248479113,18.025343560004902
517,1995,Bolivia,316.994586872354,0.020961622579114,0.0813116726835138,18.467707002390483
518,1996,Bolivia,311.20307786492896,0.0198680754250518,0.0762790221949473,18.892276365558164
519,1997,Bolivia,377.32785508846246,0.0227361030066828,0.0803956865075995,22.70384866769405
520,1998,Bolivia,466.36724314341495,0.0269111085956905,0.0897848083226449,28.24218850946684
521,1999,Bolivia,372.1914518682592,0.0213328709491197,0.0726476203945972,21.40538234968905
522,2000,Bolivia,371.0205527798444,0.0206297120078569,0.0703718058201405,20.58035430327411
523,2001,Bolivia,425.5252457776326,0.0232044788974963,0.0726148048891733,22.01858724391493
524,2002,Bolivia,381.0749016826721,0.0199033471628709,0.0597831325785596,17.996744395157485
525,2003,Bolivia,434.1369757706496,0.0214548508275663,0.0670681042049184,19.470747196918097
526,2004,Bolivia,413.2849041694177,0.018965036622617,0.0586350593423623,18.34636032106403
527,2005,Bolivia,392.74206823952494,0.01717004422633,0.0517451307801862,17.759842528398003
528,2006,Bolivia,383.08657616334335,0.0146622698404757,0.0491462443690632,17.87227097970161
529,2007,Bolivia,401.8202873528228,0.014890475837354,0.0456028846597294,20.439859900651296
530,2008,Bolivia,544.0672031368593,0.0196178043613673,0.0555222570702309,33.6501116247586
531,2009,Bolivia,476.71297193893145,0.0176136444347292,0.0491732399394523,30.897365397801217
532,2010,Bolivia,510.7829456551012,0.0170791040534095,0.0542203816025788,33.39631134285078
533,2011,Bolivia,552.6305646235052,0.0168412265690353,0.0476331549182447,39.51524550680276
534,2012,Bolivia,652.3857863698539,0.0184560643918858,0.0512124188816403,48.166624548785286
535,2013,Bolivia,696.7762700801662,0.0184124031434344,0.0479105193367559,53.548862414857126
536,2014,Bolivia,730.4377237559174,0.0189691504477837,0.0438524512900118,58.45798586098847
